location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Poland,2021-10-08,10,14,19.47,17.15,0.0
Poland,2021-10-08,15,17,42.24,39.77,0.0
Poland,2021-10-08,18,24,51.49,50.1,0.26
Poland,2021-10-08,25,49,54.79,53.81,0.5
Poland,2021-10-08,5,9,0.01,0.01,0.0
Poland,2021-10-08,50,59,65.74,64.99,1.33
Poland,2021-10-08,60,69,74.4,73.84,1.09
Poland,2021-10-08,70,79,76.24,76.41,5.34
Poland,2021-10-08,80,,66.01,65.65,8.52
Poland,2021-10-15,0,4,0.0,0.0,0.0
Poland,2021-10-15,10,14,19.77,17.76,0.0
Poland,2021-10-15,15,17,42.63,40.49,0.0
Poland,2021-10-15,18,24,51.84,50.52,0.4
Poland,2021-10-15,25,49,55.09,54.16,0.67
Poland,2021-10-15,5,9,0.01,0.01,0.0
Poland,2021-10-15,50,59,65.94,65.22,1.77
Poland,2021-10-15,60,69,74.52,74.0,1.45
Poland,2021-10-15,70,79,76.32,76.52,7.4
Poland,2021-10-15,80,,66.11,65.75,11.98
Poland,2021-10-22,0,4,0.0,0.0,0.0
Poland,2021-10-22,10,14,20.05,18.25,0.0
Poland,2021-10-22,15,17,43.0,41.12,0.01
Poland,2021-10-22,18,24,52.22,50.93,0.56
Poland,2021-10-22,25,49,55.43,54.52,0.82
Poland,2021-10-22,5,9,0.01,0.01,0.0
Poland,2021-10-22,50,59,66.15,65.45,2.15
Poland,2021-10-22,60,69,74.65,74.15,1.81
Poland,2021-10-22,70,79,76.41,76.62,9.97
Poland,2021-10-22,80,,66.2,65.84,15.21
Poland,2021-10-29,0,4,0.0,0.0,0.0
Poland,2021-10-29,10,14,20.37,18.61,0.0
Poland,2021-10-29,15,17,43.47,41.61,0.01
Poland,2021-10-29,18,24,52.7,51.38,0.66
Poland,2021-10-29,25,49,55.85,54.9,0.95
Poland,2021-10-29,5,9,0.01,0.01,0.0
Poland,2021-10-29,50,59,66.41,65.69,2.52
Poland,2021-10-29,60,69,74.8,74.3,2.19
Poland,2021-10-29,70,79,76.5,76.71,12.88
Poland,2021-10-29,80,,66.29,65.93,18.15
Poland,2021-11-05,0,4,0.0,0.0,0.0
Poland,2021-11-05,10,14,20.71,18.91,0.0
Poland,2021-11-05,15,17,43.97,42.01,0.01
Poland,2021-11-05,18,24,53.15,51.78,0.8
Poland,2021-11-05,25,49,56.26,55.24,1.26
Poland,2021-11-05,5,9,0.01,0.01,0.0
Poland,2021-11-05,50,59,66.66,65.91,3.0
Poland,2021-11-05,60,69,74.94,74.43,2.72
Poland,2021-11-05,70,79,76.6,76.79,16.58
Poland,2021-11-05,80,,66.38,66.01,20.84
Poland,2021-11-12,0,4,0.0,0.0,0.0
Poland,2021-11-12,10,14,21.12,19.14,0.0
Poland,2021-11-12,15,17,44.59,42.34,0.01
Poland,2021-11-12,18,24,53.68,52.18,0.93
Poland,2021-11-12,25,49,56.7,55.57,1.57
Poland,2021-11-12,5,9,0.01,0.01,0.0
Poland,2021-11-12,50,59,66.93,66.1,3.63
Poland,2021-11-12,60,69,75.1,74.54,3.54
Poland,2021-11-12,70,79,76.71,76.87,20.24
Poland,2021-11-12,80,,66.48,66.07,23.4
Poland,2021-11-19,0,4,0.0,0.0,0.0
Poland,2021-11-19,10,14,21.65,19.49,0.0
Poland,2021-11-19,15,17,45.36,42.84,0.01
Poland,2021-11-19,18,24,54.34,52.73,1.07
Poland,2021-11-19,25,49,57.27,56.02,2.07
Poland,2021-11-19,5,9,0.01,0.01,0.0
Poland,2021-11-19,50,59,67.28,66.39,5.04
Poland,2021-11-19,60,69,75.32,74.72,5.5
Poland,2021-11-19,70,79,76.85,76.97,25.9
Poland,2021-11-19,80,,66.61,66.17,26.85
Poland,2021-11-26,0,4,0.0,0.0,0.0
Poland,2021-11-26,10,14,22.26,19.81,0.0
Poland,2021-11-26,15,17,46.27,43.32,0.01
Poland,2021-11-26,18,24,55.14,53.33,1.28
Poland,2021-11-26,25,49,58.01,56.55,2.78
Poland,2021-11-26,5,9,0.01,0.01,0.0
Poland,2021-11-26,50,59,67.72,66.69,7.9
Poland,2021-11-26,60,69,75.58,74.88,10.07
Poland,2021-11-26,70,79,77.01,77.07,32.65
Poland,2021-11-26,80,,66.76,66.26,30.59
Poland,2021-12-03,0,4,0.0,0.0,0.0
Poland,2021-12-03,10,14,22.91,20.19,0.0
Poland,2021-12-03,15,17,47.21,43.9,0.02
Poland,2021-12-03,18,24,55.99,53.96,1.6
Poland,2021-12-03,25,49,58.7,57.07,3.88
Poland,2021-12-03,5,9,0.01,0.01,0.0
Poland,2021-12-03,50,59,68.14,67.01,12.72
Poland,2021-12-03,60,69,75.83,75.06,18.23
Poland,2021-12-03,70,79,77.17,77.17,39.52
Poland,2021-12-03,80,,66.92,66.35,34.17
Poland,2021-12-10,0,4,0.0,0.0,0.0
Poland,2021-12-10,10,14,23.62,20.64,0.0
Poland,2021-12-10,15,17,48.17,44.59,0.02
Poland,2021-12-10,18,24,56.83,54.62,2.01
Poland,2021-12-10,25,49,59.35,57.6,5.4
Poland,2021-12-10,5,9,0.01,0.01,0.0
Poland,2021-12-10,50,59,68.54,67.33,17.51
Poland,2021-12-10,60,69,76.08,75.25,26.38
Poland,2021-12-10,70,79,77.34,77.3,45.53
Poland,2021-12-10,80,,67.07,66.46,37.53
Poland,2021-12-17,0,4,0.0,0.0,0.0
Poland,2021-12-17,10,14,25.68,21.19,0.0
