location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Sweden,2022-03-11,80,,85.76,86.63,83.07
Sweden,2022-03-18,15,17,78.2,72.5,1.81
Sweden,2022-03-18,18,24,82.24,77.88,32.44
Sweden,2022-03-18,25,49,82.89,80.44,45.56
Sweden,2022-03-18,50,59,90.03,89.24,71.73
Sweden,2022-03-18,60,69,92.24,91.76,82.92
Sweden,2022-03-18,70,79,93.45,93.24,88.6
Sweden,2022-03-18,80,,85.77,86.65,83.41
Sweden,2022-03-25,15,17,78.26,72.66,1.97
Sweden,2022-03-25,18,24,82.29,77.97,33.2
Sweden,2022-03-25,25,49,82.92,80.49,46.25
Sweden,2022-03-25,50,59,90.03,89.26,72.11
Sweden,2022-03-25,60,69,92.25,91.77,83.07
Sweden,2022-03-25,70,79,93.46,93.25,88.71
Sweden,2022-03-25,80,,85.78,86.67,83.64
Sweden,2022-04-01,15,17,78.32,72.81,2.12
Sweden,2022-04-01,18,24,82.33,78.05,33.9
Sweden,2022-04-01,25,49,82.95,80.54,46.88
Sweden,2022-04-01,50,59,90.04,89.27,72.45
Sweden,2022-04-01,60,69,92.25,91.78,83.21
Sweden,2022-04-01,70,79,93.46,93.26,88.8
Sweden,2022-04-01,80,,85.78,86.68,83.81
Sweden,2022-04-08,15,17,78.38,72.91,2.23
Sweden,2022-04-08,18,24,82.37,78.11,34.44
Sweden,2022-04-08,25,49,82.97,80.57,47.38
Sweden,2022-04-08,50,59,90.05,89.29,72.73
Sweden,2022-04-08,60,69,92.25,91.79,83.35
Sweden,2022-04-08,70,79,93.46,93.27,88.94
Sweden,2022-04-08,80,,85.78,86.69,83.95
Sweden,2022-04-15,15,17,78.42,73.0,2.34
Sweden,2022-04-15,18,24,82.4,78.15,34.84
Sweden,2022-04-15,25,49,82.99,80.6,47.71
Sweden,2022-04-15,50,59,90.05,89.3,72.9
Sweden,2022-04-15,60,69,92.26,91.8,83.45
Sweden,2022-04-15,70,79,93.47,93.28,89.06
Sweden,2022-04-15,80,,85.78,86.7,84.04
Sweden,2022-04-22,15,17,78.46,73.09,2.47
Sweden,2022-04-22,18,24,82.43,78.21,35.25
Sweden,2022-04-22,25,49,83.01,80.63,48.1
Sweden,2022-04-22,50,59,90.06,89.31,73.1
Sweden,2022-04-22,60,69,92.26,91.81,83.57
Sweden,2022-04-22,70,79,93.47,93.29,89.22
Sweden,2022-04-22,80,,85.79,86.71,84.13
Sweden,2022-04-29,15,17,78.52,73.21,2.62
Sweden,2022-04-29,18,24,82.47,78.26,35.74
Sweden,2022-04-29,25,49,83.03,80.66,48.56
Sweden,2022-04-29,50,59,90.06,89.32,73.33
Sweden,2022-04-29,60,69,92.27,91.83,83.72
Sweden,2022-04-29,70,79,93.48,93.3,89.38
Sweden,2022-04-29,80,,85.79,86.71,84.21
Sweden,2022-05-06,15,17,78.58,73.31,2.75
Sweden,2022-05-06,18,24,82.5,78.31,36.24
Sweden,2022-05-06,25,49,83.05,80.69,48.98
Sweden,2022-05-06,50,59,90.07,89.33,73.53
Sweden,2022-05-06,60,69,92.27,91.83,83.85
Sweden,2022-05-06,70,79,93.48,93.31,89.51
Sweden,2022-05-06,80,,85.79,86.72,84.29
Sweden,2022-05-13,15,17,78.63,73.4,2.91
Sweden,2022-05-13,18,24,82.54,78.37,36.76
Sweden,2022-05-13,25,49,83.07,80.72,49.36
Sweden,2022-05-13,50,59,90.07,89.34,73.71
Sweden,2022-05-13,60,69,92.28,91.84,83.96
Sweden,2022-05-13,70,79,93.49,93.31,89.63
